function	op_address	mnemonic	matched_constants	pcode
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07cc7c, 2) INDIRECT (ram, 0x8c07cc7c, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07cc7e, 2) INDIRECT (ram, 0x8c07cc7e, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07cc80, 2) INDIRECT (ram, 0x8c07cc80, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07cc82, 2) INDIRECT (ram, 0x8c07cc82, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07cc84, 2) INDIRECT (ram, 0x8c07cc84, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07cc86, 2) INDIRECT (ram, 0x8c07cc86, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07cc88, 2) INDIRECT (ram, 0x8c07cc88, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07cc8a, 2) INDIRECT (ram, 0x8c07cc8a, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07cc8c, 2) INDIRECT (ram, 0x8c07cc8c, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07cc8e, 2) INDIRECT (ram, 0x8c07cc8e, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07cc90, 2) INDIRECT (ram, 0x8c07cc90, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07cc92, 2) INDIRECT (ram, 0x8c07cc92, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07cc94, 2) INDIRECT (ram, 0x8c07cc94, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07cc96, 2) INDIRECT (ram, 0x8c07cc96, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07cc98, 2) INDIRECT (ram, 0x8c07cc98, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07cc9a, 2) INDIRECT (ram, 0x8c07cc9a, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07cc9c, 2) INDIRECT (ram, 0x8c07cc9c, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07cca0, 4) INDIRECT (ram, 0x8c07cca0, 4) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07cca4, 4) INDIRECT (ram, 0x8c07cca4, 4) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07cca8, 4) INDIRECT (ram, 0x8c07cca8, 4) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07ccac, 4) INDIRECT (ram, 0x8c07ccac, 4) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07ccb0, 4) INDIRECT (ram, 0x8c07ccb0, 4) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07ccb4, 4) INDIRECT (ram, 0x8c07ccb4, 4) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07cdfc, 2) INDIRECT (ram, 0x8c07cdfc, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07cdfe, 2) INDIRECT (ram, 0x8c07cdfe, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07ce00, 2) INDIRECT (ram, 0x8c07ce00, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07ce02, 2) INDIRECT (ram, 0x8c07ce02, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07ce04, 2) INDIRECT (ram, 0x8c07ce04, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07ce06, 2) INDIRECT (ram, 0x8c07ce06, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07ce08, 2) INDIRECT (ram, 0x8c07ce08, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07ce0a, 2) INDIRECT (ram, 0x8c07ce0a, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07ce0c, 2) INDIRECT (ram, 0x8c07ce0c, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07ce0e, 2) INDIRECT (ram, 0x8c07ce0e, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07ce10, 2) INDIRECT (ram, 0x8c07ce10, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07ce14, 4) INDIRECT (ram, 0x8c07ce14, 4) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07ce18, 4) INDIRECT (ram, 0x8c07ce18, 4) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07cfb4, 2) INDIRECT (ram, 0x8c07cfb4, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07cfb6, 2) INDIRECT (ram, 0x8c07cfb6, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07cfb8, 2) INDIRECT (ram, 0x8c07cfb8, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07cfbc, 4) INDIRECT (ram, 0x8c07cfbc, 4) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07cfc0, 4) INDIRECT (ram, 0x8c07cfc0, 4) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07cfc4, 4) INDIRECT (ram, 0x8c07cfc4, 4) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07cfc8, 4) INDIRECT (ram, 0x8c07cfc8, 4) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07cfcc, 4) INDIRECT (ram, 0x8c07cfcc, 4) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07d112, 2) INDIRECT (ram, 0x8c07d112, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07d114, 2) INDIRECT (ram, 0x8c07d114, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07d116, 2) INDIRECT (ram, 0x8c07d116, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07d118, 2) INDIRECT (ram, 0x8c07d118, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07d11a, 2) INDIRECT (ram, 0x8c07d11a, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07d11c, 2) INDIRECT (ram, 0x8c07d11c, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07d120, 4) INDIRECT (ram, 0x8c07d120, 4) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07d124, 4) INDIRECT (ram, 0x8c07d124, 4) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07d128, 4) INDIRECT (ram, 0x8c07d128, 4) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07d29a, 2) INDIRECT (ram, 0x8c07d29a, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07d29e, 2) INDIRECT (ram, 0x8c07d29e, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07d2a0, 2) INDIRECT (ram, 0x8c07d2a0, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07d2a4, 4) INDIRECT (ram, 0x8c07d2a4, 4) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07d2a8, 4) INDIRECT (ram, 0x8c07d2a8, 4) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07d2ac, 4) INDIRECT (ram, 0x8c07d2ac, 4) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07d2b0, 4) INDIRECT (ram, 0x8c07d2b0, 4) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07d2b4, 4) INDIRECT (ram, 0x8c07d2b4, 4) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07d2b8, 4) INDIRECT (ram, 0x8c07d2b8, 4) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07d362, 2) INDIRECT (ram, 0x8c07d362, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07d364, 2) INDIRECT (ram, 0x8c07d364, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07d368, 4) INDIRECT (ram, 0x8c07d368, 4) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07d36c, 4) INDIRECT (ram, 0x8c07d36c, 4) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07d370, 4) INDIRECT (ram, 0x8c07d370, 4) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07d374, 4) INDIRECT (ram, 0x8c07d374, 4) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07d378, 4) INDIRECT (ram, 0x8c07d378, 4) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07d37c, 4) INDIRECT (ram, 0x8c07d37c, 4) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07d380, 4) INDIRECT (ram, 0x8c07d380, 4) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07d384, 4) INDIRECT (ram, 0x8c07d384, 4) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07d388, 4) INDIRECT (ram, 0x8c07d388, 4) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07d38c, 4) INDIRECT (ram, 0x8c07d38c, 4) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(stack, 0xffffffffffffffdc, 8) INDIRECT (stack, 0xffffffffffffffdc, 8) , (const, 0x16c, 4)
